id,name,ref,highway
385354655,avenue kinvuta,"",residential
385354649,avenue kamanyola,"",residential
435709321,avenue bosembo,"",residential
435709328,avenue matadi mayo,"",residential
435709327,avenue kamina,"",residential
435709326,rue kamanyola 2,"",residential
435709325,wanguwagu,"",residential
435709323,rue mbinza,"",residential
608974857,rue kamanyola 1,"",residential
385481346,rue kimputu,"",residential
435709333,avenue lunga,"",residential
385400385,avenue sonabata,"",residential
385481342,direction mateba 1,"",residential
385400372,avenue nzenga,"",residential
608964708,likulia,"",residential
385400371,rue musaka,"",residential
435709331,rue nkwama,"",residential
608660968,mvuadi,"",residential
608974858,rue mahako,"",residential
608659600,long de la riviere,"",path
385382085,avenue ndembo,"",residential
385382084,avenue muala kizende,"",residential
385400386,avenue mpozo,"",residential
738505703,weyi,"",residential
324887591,makungu,"",residential
390142433,savuvu,"",residential
738505706,zobia,"",residential
738505705,mbinza,"",residential
738505704,bitadi-tadi,"",residential
738505707,mikazu,"",residential
738505708,nkanza,"",residential
738505709,mbanza nsundi,"",residential
216497713,rue dinganga,"",residential
1038191371,rue dinganga,"",residential
390917559,tupu,"",residential
216497695,kitona,"",residential
738505713,afrique,"",residential
391283131,vaku,"",residential
590554457,afrique,"",residential
738505711,direction ngunga,"",residential
216497636,lusansu,"",residential
216497686,direction ngunga,"",residential
216497644,bas-congo,"",residential
390917560,direction makola,"",residential
216497698,tsha-iba,"",residential
216497629,yembi,"",residential
739541740,mazongo,"",residential
585722921,direction ilunga nkuanya,"",residential
216497688,vundulu,"",residential
216497666,direction kinkaba,"",residential
701644889,nzakimuene,"",residential
216497618,nsonakenge,"",residential
66232182,mazongo,"",residential
216497699,kibanza,"",residential
701599463,lukunga,"",residential
216497680,nsiku,"",residential
216497685,kimpuanza,"",residential
739579684,colonel ebeya,"",residential
216497638,kiwosolo,"",residential
739579681,direction kiasalamenakuntu ntombo,"",residential
585722922,colonel ebeya,"",residential
739579683,colonel muendo,"",residential
460775424,direction ntoya,"",residential
50599085,dumi,"",residential
390581205,lusanga,"",residential
592130396,masimanimba,"",residential
1453350126,avenue 4 janvier,"",service
390204456,kikwit,"",residential
390581215,zongo,"",residential
390581208,kenge,"",residential
50599069,molende,"",residential
390581212,avenue kasongo lunda,"",residential
590969505,lusambo,"",residential
590969508,lusambo,"",residential
390519501,djuma,"",residential
390269985,avenue kimpika 2,"",residential
50599060,avenue du 30 juin,"",residential
590983898,avenue kama,"",residential
590983897,avenue kwilu,"",residential
50599061,avenue lusanga,"",residential
50599062,avenue lusanga,"",residential
50599072,avenue musango,"",residential
390519488,kiwembo,"",residential
50599081,tembe na tembe,"",residential
390519495,kwilu,"",residential
50599053,lusambo,"",residential
50599120,masaka,"",residential
50599107,avenue louange,"",residential
50599093,kikindu,"",residential
50599102,avenue kimpika,"",residential
385804923,salongo,"",residential
390269971,makindu,"",path
390269964,luangi,"",residential
608871466,mvumbiloko,"",path
608871464,kuilu,"",path
390270001,révolution,"",residential
587260182,mbalangonzo,"",residential
709279010,puati,"",residential
608871459,mbeti,"",path
390269962,mbalangonzo,"",path
608871463,ngambula,"",path
390519500,rue de marais,"",residential
590983901,gungu,"",residential
49326666,miti,"",residential
49326896,likasi,"",residential
590840887,zolana,"",residential
49326674,kungilelo,"",residential
435495850,moviti,"",residential
590983896,kisantu,"",residential
66232189,rue nsimba,"",residential
701857310,mazongo,"",residential
1064529040,binselele,"",residential
1038191226,colonel ebeya,"",residential
954875995,kimbanseke,"",residential
435709334,avenue kimbata,"",residential
385400387,avenue lusuki,"",residential
597204646,avenue kasangulu,"",residential
385382106,rue kiangala,"",residential
50364749,rue kimwana,"",residential
50364767,avenue lokwa,"",residential
385382074,avenue la coline,"",residential
50364777,avenue wangata,"",residential
50364783,avenue luzolo,"",residential
435709336,avenue kindundu,"",residential
50364846,nunga nunga,"",residential
608892178,buela,"",residential
1220538257,buela,"",residential
1220538258,buela,"",residential
591878760,londi,"",residential
591846143,lungwengwe,"",footway
50364858,lungwengwe,"",residential
608675443,voie férée,"",residential
50364802,voie férée,"",residential
50364843,yanonge,"",residential
591818403,londi,"",residential
385382080,avenue kembo,"",residential
693479940,avenue kimbangu,"",residential
23358663,avenue bantandu,"",residential
385382077,avenue kimbangu,"",residential
608671554,lamfa,"",path
385382089,lamfa,"",residential
435709340,matomene,"",residential
50364841,matadi,"",residential
591818404,boma,"",residential
608670490,bandibu,"",residential
460636245,matomene,"",residential
435709341,bunia,"",residential
50364707,buta,"",residential
385382099,tomamba,"",residential
608675442,mpo,"",residential
50364808,avenue bulambemba,"",residential
390715090,lutunu,"",residential
50364704,iniaki,"",residential
590810804,iniaki,"",residential
608913624,kizongo,"",residential
50364714,kianfu,"",residential
50364795,avenue kembo,"",residential
385382071,avenue nzeza landu,"",residential
585722915,avenue mbanza,"",residential
701646174,mayenge,"",residential
66234501,fessa,"",residential
701832546,kinsundi 2,"",residential
1064529041,mazongo,"",residential
390137008,binselele,"",residential
1064529038,nduanunu,"",residential
390137009,nduanunu,"",residential
1064529039,nduanunu,"",residential
701129660,avenue lukengo,"",residential
585722914,vividila,"",residential
391112441,vutuladio,"",residential
390142426,kiangani,"",residential
739780097,kinsele 1,"",residential
701640576,siwabaka,"",residential
585722917,kinsele 2,"",residential
585722918,ludisi,"",residential
585722916,minkasa,"",residential
216497664,mikondo,"",residential
216507211,kiduma,"",residential
216507206,minguele,"",residential
66239780,avenue mingele,"",residential
1064529031,avenue ndunga,"",residential
739780090,diasuekama,"",residential
739780091,mbengi,"",residential
216507215,lukaya,"",residential
703084048,disuama,"",residential
216502191,kebolo,"",residential
585722919,mbedoso,"",residential
701820019,mbengi,"",residential
739780089,nzengolo,"",residential
216497687,kinsele,"",residential
216497632,bendele,"",residential
216507203,luyindula,"",residential
216497641,matumuene,"",residential
216497627,ntotila,"",residential
158073470,avenue de la iième république,"",tertiary
216497635,direction komba,"",residential
216497693,viluka,"",residential
585722920,dembo,"",residential
216497678,mbambu,"",residential
49326672,lubumbashi,"",residential
389363768,kungilelo,"",residential
49326682,bokula,"",residential
435495849,kutadisa,"",residential
49326679,leta,"",residential
701791542,avenue kingabwa,"",residential
435496769,tunelle kingabwa,"",residential
435495860,kamandindi,"",residential
49326678,kananga,"",residential
435495855,bandundu,"",residential
435495854,kwango,"",residential
49326680,commercial,"",residential
590983893,inzia,"",residential
50599054,lukula,"",residential
592116097,avenue wamba,"",residential
50599068,avenue bomboyo,"",residential
592116099,kahemba,"",residential
48526982,avenue belebinda,"",residential
48526981,avenue maseki,"",residential
49326651,kingalwa,"",residential
435134261,avenue kwango,"",residential
48526927,avenue limete,"",residential
703261825,tunnel limete,"",path
48526931,avenue du marché,"",residential
435134253,avenue du marché,"",residential
435134256,avenue pumbu,"",residential
588642836,avenue lubaki,"",residential
49326658,avenue muanawuta,"",residential
435134262,feshi,"",residential
49326656,avenue kadiya,"",residential
48526921,avenue bobondo,"",residential
435134246,rue kema,"",residential
435134243,avenue tulembele,"",residential
1414423753,avenue muanawuta,"",residential
1391036139,avenue muanawuta,"",residential
1414423750,avenue muanawuta,"",residential
49326659,avenue kimpunza,"",residential
48526996,bengi,"",residential
48526995,avenue mitendi,"",residential
49326668,limete,"",residential
1391036144,avenue bobongo,"",residential
435496780,matadi 2,"",residential
435496778,vundulu,"",residential
435496779,matadi 1,"",residential
49326893,kinzazi,"",residential
435496777,kinsala,"",residential
49326902,katombe,"",residential
757646620,avenue bobongo,"",residential
949423839,avenue de la iième république,"",tertiary
1064529043,avenue de la iième république,"",tertiary
216497619,madimba,"",residential
608680933,avenue kimbangu,"",residential
50364775,avenue bokoma,"",residential
50364772,avenue balonzi,"",residential
50364786,avenue kibanda,"",residential
50364768,avenue kasanzi,"",residential
385382109,avenuelokolama,"",residential
50364779,avenue kandola,"",residential
608681305,avenue nsele,"",residential
1220538693,kianfu,"",residential
50364798,avenue bas fleuve,"",residential
50364747,ifaki,"",residential
50364723,kiese,"",residential
50364727,mbembe,"",residential
49326065,mvunzi,"",residential
49326057,fidi,"",residential
390269961,lukula,"",residential
49326060,tshela,"",residential
49326058,zongo,"",residential
49326056,bolobo,"",residential
390623912,avenue idiofa,"",residential
49326075,yanda,"",residential
699879989,avenue kandolo,"",residential
49326062,mfidi,"",residential
49326068,inga,"",residential
50364737,avenue bolingo,"",residential
49326076,avenue bolingo,"",residential
4693399,mulele,"",residential
50364719,kipaku,"",residential
50364722,mbanza,"",residential
609243642,gombe,"",residential
50364703,kinzowa,"",residential
609242360,mfidi,"",residential
49325652,avenue nganda malala,"",residential
49325620,lutunu,"",residential
49325723,makala,"",residential
49325713,avenue kinsele,"",residential
49325650,avenue mazout,"",residential
49325714,avenue mampasi,"",residential
49325715,ngidinga,"",residential
49325621,avenue sikama,"",residential
49325622,avenue kitundi,"",residential
49325655,kivunda,"",residential
49325640,loya,"",residential
49325642,avenue bukala,"",residential
533566919,avenue matadi,"",residential
533568452,avenue madimba,"",residential
216497694,vundulu,"",residential
701600422,matumuene,"",residential
701598410,ntotila,"",residential
585201910,viluka,"",residential
739780093,avenue du cimetière,"",residential
158073472,avenue de la iième république,"",tertiary
586680858,avenue de la iième république,"",tertiary
585485556,munongo,"",residential
739780099,kinsele 1,"",residential
216502182,lutandila,"",residential
701838712,lukusa,"",residential
739780103,munongo,"",residential
216507225,kibanza,"",residential
216497648,nzakimuene,"",residential
216507223,nsona nkenge,"",residential
739780096,luyindula,"",residential
739780098,lutonadio,"",residential
585705528,sawana,"",residential
216502201,bumba,"",residential
216507208,tondo,"",residential
216502161,mandiangu,"",residential
739780101,kimata,"",residential
699872133,mayasi,"",residential
216507219,kipaku,"",residential
739780102,mayasi,"",residential
216507224,kimwisi,"",residential
699869218,kikubu,"",residential
216502166,mawete,"",residential
216502146,congo,"",residential
216507204,diwandu,"",residential
757646633,avenue bobongo,"",residential
1391036143,avenue bobongo,"",residential
955774159,avenue de l'université,"",tertiary
49326657,avenue matondo,"",residential
757646637,avenue de l'université,"",tertiary
757646637,avenue de l'université,"",tertiary
955774158,avenue de l'université,"",tertiary
1391036142,avenue kadiya,"",residential
48526056,avenue bobondo,"",residential
757646636,avenue de l'université,"",tertiary
48525834,route m,"",service
48526923,avenue de l'université,"",tertiary
48526924,rond point sentiment,"",tertiary
460084107,avenue de l'université,"",tertiary
460084108,avenue de l'université,"",tertiary
955774157,avenue bobondo,"",residential
460084106,rond point désespoir,"",service
460117252,likasi,"",service
770918052,kingala,"",residential
590232065,bikoro,"",service
460117250,likasi,"",service
48526147,avenue de l'est,"",residential
48526145,avenue de l'est,"",residential
435512549,epompo,"",service
435512546,nsuka,"",service
435512548,citronnelle,"",service
975465586,citronnelle,"",service
975465587,citronnelle,"",service
975465588,citronnelle,"",service
435512539,lobota,"",service
997075507,direction campus,"",service
1069071478,route de kimwenza,"",tertiary
590243375,epompo,"",service
1069071479,route de kimwenza,"",tertiary
428079982,mayunguyungu,"",residential
428079986,kinzunzi,"",service
608655079,rue piwa,"",residential
294797485,congo fort,"",residential
1390748546,makabu,"",residential
738263809,rue bonenge,"",residential
609194773,kivuvula,"",residential
390597010,rue de kianza,"",residential
49326910,mbandaka,"",residential
1425667360,mbandaka,"",residential
592344622,kinzambi,"",residential
4751216,mpengi,"",residential
955315010,mpengi,"",residential
4751214,matota,"",residential
49326891,avenue zamba,"",residential
49325926,lubudi,"",residential
709279011,puati,"",residential
49325633,bukala,"",residential
465267592,mpengi,"",residential
737940384,avenue mbinza,"",residential
737940848,loya,"",residential
49325817,kibumba,"",residential
49325816,madimba,"",residential
49325815,avenue tango,"",residential
49325648,konde vila kikanda,"",residential
390804779,avenue de l'ecole,"",residential
390269981,avenue lutunu,"",residential
49325618,diomi,"",residential
49325812,avenue sikama,"",residential
49325809,kintudi,"",residential
390269978,puati,"",residential
49325819,avenue sikama,"",residential
49325813,nsele,"",residential
390269989,sikama,"",residential
49325635,avenue kitundi,"",residential
388084512,avenue du 30 juin,"",residential
49325820,kiluango,"",residential
49325814,stimasi,"",residential
739039894,kimpwanza,"",residential
49325627,bula mbemba,"",residential
49325625,djangenda,"",residential
49325619,pinzi,"",residential
390623910,lukusu,"",residential
49325712,avenue bumba,"",residential
49325755,avenue kiese,"",residential
49325651,kingombe,"",residential
955623378,avenue de l'ecole,"",residential
49325748,avenue kwamouth,"",residential
49326067,inga,"",residential
49325752,mulele,"",residential
49325759,avenue boko,"",residential
49325758,mayunda,"",residential
608603078,avenue kingotolo,"",residential
216502162,matuzolele,"",residential
216507199,lufutoto,"",residential
585485554,pabiala,"",residential
216507221,kinsaku,"",residential
385614551,tshinkaku,"",residential
216497710,ngandu,"",unclassified
216507202,bakala,"",residential
216507212,kisolokele,"",residential
585477575,ntombo,"",residential
216507220,mama muilu,"",residential
216507226,lufuemeso,"",residential
216502169,colonnel mayindu,"",residential
216502144,kisalu,"",residential
216502202,de l'ecole,"",residential
216502136,bulungu,"",residential
216502193,kiala,"",residential
585477579,katompa,"",residential
216497670,kasangulu,"",residential
216497679,mutombo,"",residential
699879408,nsimba,"",path
699879409,mongana,"",path
435709353,colonnel bumba,"",residential
388084515,kibonge,"",path
388829707,luila,"",path
608643531,avenue mayuma,"",path
386561076,avenue pharmaco,"",residential
388828300,lutadi,"",residential
608643561,mavinga,"",residential
389019808,luvu,"",path
390210872,avenue molende,"",path
389021842,avenue gombeside,"",path
389019805,avenue toko,"",path
389021834,rue bilele,"",residential
703284269,bilele,"",path
388084507,avenue lac,"",residential
49325632,avenue nangami kongo,"",residential
385397011,kinvula,"",residential
386561077,kolofuma,"",residential
49325756,lula,"",residential
386561080,fuma,"",residential
386561081,avenue managua,"",residential
388827546,kibonge,"",residential
955623383,kimpwanza,"",residential
390519490,pita,"",residential
390672099,avenue ndala,"",residential
390672092,avenue ilunga,"",residential
583155705,kwilu 2,"",residential
390131987,mangulu,"",residential
390621120,avenue ngwizani,"",residential
390672098,avenue mbambi,"",residential
608658507,avenue mafu,"",residential
390672097,avenue kumbu,"",residential
49325757,kimpwanza,"",residential
49325623,avenue ndelo 2,"",residential
49325626,lukusu,"",residential
385804922,salongo,"",residential
49325630,bienséance,"",residential
390621112,lukunga,"",residential
50599090,ladi,"",residential
50599088,ngwizani,"",residential
50599079,nselo,"",residential
50599089,mobi,"",residential
390581201,ngandajika,"",residential
50599082,ngeba,"",residential
50599086,kinsala,"",residential
390131963,kumbu,"",residential
50599084,mosamba,"",residential
50599078,ngwisani,"",residential
428079988,lutshima,"",residential
741047216,congo fort,"",residential
770918057,binza,"",residential
428079981,mayunguyungu,"",residential
460775412,kingala,"",residential
592155948,kinzunzi,"",residential
49326655,avenue kibunda,"",residential
592377337,kinzuzi,"",residential
1216157054,zaba,"",residential
770918059,avenue kibunda,"",residential
49326647,avenue bolene,"",residential
608660846,avenue kianza,"",residential
49326649,zaba,"",residential
1453350125,binza,"",path
770918061,kingunzi,"",residential
770918058,binza,"",residential
770918060,avenue kibunda,"",residential
770918055,mbandaka,"",residential
1453350122,kingunzi,"",residential
49326909,binza,"",residential
49326911,luadi,"",residential
591859637,kivuvula,"",residential
591868912,pangu,"",residential
50599077,makabu,"",residential
49326897,kasanza,"",residential
49326899,bamba,"",residential
49326901,muzengo i,"",residential
592116098,avenue kianza,"",residential
49326912,avenue kianza,"",residential
49326913,kivuvula,"",residential
1453356154,kitambala,"",residential
1453350127,avenue kianza,"",residential
390581214,wamba,"",service
390204457,avenue 4 janvier,"",residential
390597016,nsele,"",residential
1390755844,kitambala,"",residential
390204459,malomba,"",residential
390597021,kitambala,"",residential
390597019,kwambila,"",residential
390597013,yumbi,"",residential
591873199,kingundi,"",residential
608646543,avenue lunda,"",residential
608646542,avenue nsonsa,"",residential
386623667,kasa-vubu 1,"",residential
600391140,mavuna,"",residential
435816769,ngoma,"",residential
580536165,bapende,"",path
385354645,kasa-vubu 1,"",residential
385411154,lubaki,"",residential
580529600,bibola,"",path
435816775,bibola,"",path
589053210,luvuezo,"",residential
589053204,kikumbi,"",residential
385443697,ntika,"",unclassified
589199378,christ-rois,"",residential
589275485,makonga,"",residential
589280264,makonga,"",residential
589275486,matyoyo,"",residential
385614561,kimvula,"",residential
33658761,route de nsanda,"",tertiary
435971762,mambengi,"",residential
435971779,matoko,"",residential
385485248,de l'ecole,"",unclassified
435940120,meya,"",residential
435940117,avenue réverend mbuala,"",unclassified
435971682,matundo,"",unclassified
385355285,solalemba,"",residential
435936299,luntatu,"",residential
435936331,mawete,"",residential
385355281,makafwako,"",residential
216502185,paza,"",residential
385355284,omer,"",residential
435936324,la vérité,"",residential
460084116,ngandu,"",residential
435936320,pembele,"",residential
387806709,lubanzadio,"",residential
216502151,saka-saka,"",residential
385614548,ndombe,"",residential
385614547,bel'air,"",unclassified
390597024,muzengo ii,"",residential
591859634,bamba,"",residential
390597002,rue pelende,"",residential
592336330,mandungu,"",residential
591868916,rue tungu,"",residential
390597007,kinzambi,"",residential
390131974,yasa,"",residential
220864932,sacramento,"",residential
385982131,rue makuta,"",residential
739592358,rue bolene,"",residential
460627135,avenue de l'ouest,"",residential
210210024,rue de la démocratie,"",residential
209825060,avenue de l'est,"",residential
282131536,rue de la justice,"",residential
287661886,avenue kika,"",residential
532607040,des écuries,"",residential
460084120,mbavu,"",residential
436251232,masisa,"",residential
435697976,bwanga,"",residential
435938868,kimpwanza,"",residential
385477679,ngandu,"",residential
435936311,mvunzi,"",residential
435936304,loma,"",residential
387806704,luntatu,"",residential
436241727,diakiese,"",residential
435938860,abierami,"",residential
436241726,binsika,"",residential
388535183,vita,"",residential
460636243,tankwey,"",residential
589863766,kangayila,"",residential
435936345,mawoyi,"",residential
435936368,madia,"",residential
435938884,masala,"",residential
435727583,manzawu,"",residential
435938881,luzulo,"",residential
435938853,kindiaka,"",residential
589280256,esengo,"",residential
435971776,makiza,"",residential
435971683,mbanza-muembe,"",residential
385614540,luyeye,"",residential
385614554,mbanza-ngungu,"",residential
389641008,bapende,"",residential
390131965,kwilu,"",residential
460117194,kitona,"",residential
390131990,kikedi,"",residential
390131978,musengo,"",residential
390131976,kekele,"",footway
460117193,mangulu,"",residential
390131991,mangulu,"",residential
390131982,kifinde-mpaka,"",residential
33602980,route de nsanda,"",tertiary
385432293,route de nsanda,"",tertiary
1017185398,route de nsanda,"",tertiary
1017185399,route de nsanda,"",tertiary
435648044,route de nsanda,"",tertiary
385432292,route de nsanda,"",tertiary
435648045,route de nsanda,"",tertiary
48634315,"",rn1,trunk
48296233,"",rn1,trunk
50219308,"",rn1,trunk
50219307,pont maï ndombe,rn1,trunk
33660705,"",rn1,trunk
33662352,"",rn1,trunk
607722478,"",rn17,primary
607722472,pont kinsele,rn17,primary
607722473,"",rn17,primary
607722487,"",rn17,primary
33597418,"",rn17,primary
385614538,kilwa,"",residential
385614539,loma,"",residential
385614541,bazungula,"",residential
435938877,gonda,"",residential
740150051,landu,"",residential
589283807,makinu,"",residential
385614545,lita,"",residential
4689203,"",rn1,trunk
610949902,pont ngembo,rn1,trunk
435936337,nzadi,"",residential
435936312,kiwebo,"",residential
435936335,kivulu,"",residential
435936363,lubanzadio,"",residential
435936298,sona-bata,"",residential
435936340,kimpwanza,"",residential
435936310,la vérité,"",residential
435936308,kiwebo,"",residential
435940133,bisenge,"",residential
740140039,mbanza-lufundi,"",unclassified
435936348,landu ii,"",residential
435936316,zalala,"",residential
740140037,mpemba,"",unclassified
435936302,mpanzu,"",residential
1017185403,solalemba,"",residential
1017185404,solalemba,"",residential
436239171,route de nsanda,"",tertiary
436239170,route de nsanda,"",tertiary
33667615,route de nsanda,"",tertiary
33674479,"",rn17,primary
33670590,"",rn17,primary
33667475,"",rn17,primary
33674716,"",rn17,primary
33597916,"",rn17,primary
33592188,"",rn17,primary
33593406,"",rn17,primary
33672200,"",rp201,secondary
33604398,"",rp201,secondary
610949905,"",rn1,trunk
50161089,pont kwango,rn1,trunk
607722474,"",rn17,primary
33591253,"",rn17,primary
50219309,pont de la lufimi,rn1,trunk
590860538,"",rn1,trunk
590860539,"",rn1,trunk
33601400,"",rn17,primary
4689200,"",rn1,trunk
33666896,"",rp214,secondary
33674181,"",rp214,secondary
33668345,"",rp214,secondary
33597168,"",rp214,secondary
33595533,"",rp214,secondary
33670133,"",rp214,secondary
33599312,"",rp214,secondary
33666940,"",rn17,primary
33659753,"",rp214,secondary
33596958,"",rp214,secondary
33663354,"",rp214,secondary
33663753,"",rp214,secondary
50161090,"",rn1,trunk
97728508,"",rn1,trunk
610949898,pont lonzo,rn1,trunk
610949899,"",rn1,trunk
33675379,"",rp214,secondary
33676454,"",rs215,tertiary
33666150,"",rp214,secondary
33596641,"",rp214,secondary
33600174,"",rp214,secondary
618811429,"",rp201,secondary
33595904,"",rn17,primary
33660790,"",rn17,primary
618802413,"",rn17,primary
616542496,"",rp201,secondary
616542497,"",rp201,secondary
618802412,"",rn17,primary
33677145,"",rn17,primary
33599070,"",rn17,primary
980974025,"",rp214,secondary
33665363,"",rn17,primary
33668361,"",rn17,primary
33599458,"",rn17,primary
33675555,"",rn17,primary
33667730,"",rn17,primary
33671880,"",rn17,primary
621439855,"",rp214,secondary
621439854,pont lubwa,rp214,secondary
33672839,"",rp214,secondary
33600120,"",rs217,tertiary
327446248,"",rs217,tertiary
33671322,"",rp214,secondary
33594653,"",rp214,secondary
621439858,"",rp214,secondary
621439857,"",rp214,secondary
33603510,"",rs217,tertiary
33601198,"",rp214,secondary
33596249,"",rp214,secondary
33604175,"",rp214,secondary
33665951,"",rp214,secondary
33599067,"",rp214,secondary
33677017,"",rp214,secondary
33676087,"",rp214,secondary
33602516,"",rs215,tertiary
622657365,"",rs215,tertiary
622657363,pont majaputu,rs215,tertiary
33661996,"",rs215,tertiary
33665639,"",rs215,tertiary
48635141,"",rs215,tertiary
33662009,"",rs215,tertiary
33597918,"",rs215,tertiary
99608562,"",rs217,tertiary
99608749,"",rs217,tertiary
33594553,"",rp214,secondary
33603926,"",rp214,secondary
33600709,"",rs216,tertiary
33667059,"",rs216,tertiary
330432318,"",rs216,tertiary
33599466,"",rs216,tertiary
622657359,"",rs216,tertiary
33593287,"",rs216,tertiary
1356779715,"",rs216,tertiary
574150412,"",18/36,track
1356779714,"",rs216,tertiary
33593273,"",rs215,tertiary
33661932,"",rs215,tertiary
33675298,"",rs215,tertiary
33597896,"",rs215,unclassified
50522196,"",rs215,tertiary
622657369,"",rs215,tertiary
511811969,"",rs215,tertiary
99608894,"",rs217,tertiary
99696050,"",rs217,tertiary
99696056,"",rs217,tertiary
99696033,"",rs217,tertiary
33669686,"",rs215,tertiary
33595043,"",rs217,tertiary
33677061,"",rs217,tertiary
33671792,"",rs217,tertiary
33671700,"",rs217,tertiary
50518365,"",rs217,tertiary
33675178,"",rs217,tertiary
621445549,pont kima,rp214,secondary
33591123,"",rp214,secondary
33596161,"",rp214,secondary
980974027,"",rp214,secondary
980974028,"",rp214,secondary
980974026,"",rp214,secondary
33594650,"",rs217,tertiary
33663604,"",rs217,tertiary
33594706,"",rs217,tertiary
33602135,"",rp214,secondary
621445552,"",rp214,secondary
33601705,"",rs217,tertiary
33593440,"",rs217,tertiary
33665091,"",rs217,tertiary
33675668,"",rs215,tertiary
33669331,"",rs215,tertiary
33673087,"",rs215,tertiary
33601744,"",rs215,tertiary
33667591,"",rp214,secondary
33603463,"",rp214,secondary
33600793,"",rn9,primary
33598018,"",rn9,primary
33594715,"",rn9,primary
33597475,"",rn9,primary
33667071,"",rn9,primary
33673109,"",rn9,primary
1010944807,"",rn9,primary
620587243,"",rn9,primary
33670835,"",rs218,tertiary
97382020,"",rn9,primary
49824230,"",rn18,primary
470256339,"",rn18,primary
551739246,"",rn18,primary
623682780,"",rn18,primary
623682781,"",rn18,primary
551739245,"",rn18,primary
470256350,"",rn9,primary
470256345,"",rn9,primary
33674623,"",rn9,primary
33591450,"",rn9,primary
33597224,"",rn9,primary
33673256,"",rn9,primary
33662109,"",rn9,primary
33664208,"",rn9,primary
33673585,"",rn9,primary
33668158,"",rn9,primary
33667123,"",rn9,primary
980866925,"",rs218,tertiary
97861827,"",rn18,primary
942737882,limite,"",track
964685298,"",rn18,primary
33596802,"",rn18,primary
33591993,"",rn18,primary
33667941,"",rn18,primary
49824212,"",rn18,primary
33661008,"",rn18,primary
964685299,"",rn18,primary
97874792,"",rs221,tertiary
97874890,"",rs221,tertiary
97874846,"",rs221,tertiary
97874777,"",rs221,tertiary
97874802,"",rs221,tertiary
97874899,"",rs221,tertiary
97874859,"",rs221,tertiary
33591383,"",rs215,tertiary
622657362,"",rs215,tertiary
622657367,"",rs215,tertiary
622657360,"",rs215,tertiary
622657361,"",rs215,tertiary
50522198,"",rs215,tertiary
50522197,"",rs215,tertiary
33669074,"",rs215,tertiary
33675922,"",rn9,primary
33665978,"",rn9,primary
33666780,"",rn9,primary
1126383215,avenue kivu,"",residential
33659539,"",rn9,primary
33675858,"",rn9,primary
33596615,"",rn9,primary
33674790,"",rp219,secondary
33667528,"",rn9,primary
97861804,"",rn19,primary
695964788,route kikangu-bulungu,"",unclassified
33599277,"",rs217,tertiary
980879519,"",rs218,tertiary
33675921,"",rs217,tertiary
980866931,"",rs217,tertiary
33602288,"",rs217,tertiary
33662788,"",rs218,tertiary
33659754,"",rs218,tertiary
33597533,"",rs218,tertiary
621129692,"",rs220,tertiary
33672275,"",rs220,tertiary
33667365,"",rs220,tertiary
33593919,"",rs220,tertiary
33600923,"",rs220,tertiary
33694664,"",rs220,tertiary
1219790206,"",rs220,tertiary
432639282,vanga-bilili mandondo,"",unclassified
33594399,"",rs220,tertiary
97861943,"",rn19,primary
696190935,"",rn19,primary
696190936,"",rn19,primary
97861691,"",rn19,primary
1262432144,"",rn19,primary
1262432145,"",rn19,primary
33694347,"",rn19,primary
33670328,"",rn19,primary
33675012,"",rn19,primary
620643221,"",rn19,primary
33593934,"",rs220,primary
33598028,"",rs220,primary
621129681,"",rs220,secondary
33671790,"",rs220,secondary
33672108,"",rn19,primary
33677199,"",rn19,primary
97862020,"",rn19,primary
97861712,"",rn19,primary
979820408,"",rn19,primary
97861819,"",rn19,primary
97861669,"",rn19,primary
979822398,"",rn19,primary
530005779,"",rn19,primary
621038386,"",rn18,primary
97861933,"",rn19,primary
621038385,"",rn18,primary
97862010,"",rn18,primary
97861999,"",rn18,primary
1120760700,"",rn18,primary
33674444,"",rs220,tertiary
33659912,"",rn19,primary
33665804,"",rn9,primary
33672976,"",rn19,primary
288011241,"",rn19,primary
33661467,"",rn19,primary
287996731,"",rn19,primary
287996733,"",rn19,primary
288011242,"",rn19,primary
309693960,"",rn19,primary
33669357,"",rs220,tertiary
621129684,"",rs220,tertiary
586133963,"",rs220,tertiary
680947093,"",rp219,secondary
681371963,"",rp219,secondary
681371962,"",rp219,secondary
681371955,"",rp219,secondary
681371959,"",rp219,secondary
33677263,"",rn9,primary
33671165,"",rn9,primary
33663529,"",rn9,primary
33676645,"",rn9,primary
33667139,"",rp219,secondary
33593466,"",rp219,secondary
33597237,"",rp219,secondary
33590958,"",rp219,secondary
33666227,"",rp219,secondary
33598688,"",rp219,secondary
33599515,"",rp219,secondary
621129694,"",rs220,tertiary
620854771,"",rs218,secondary
620854770,"",rs218,secondary
682111854,"",rp219,secondary
33674532,"",rp219,secondary
620925906,"",rp219,secondary
682111855,"",rp219,secondary
981932736,"",rp219,secondary
33602753,"",rp219,secondary
682111864,"",rp219,secondary
682111869,"",rp219,secondary
682111866,"",rp219,secondary
620925908,pont lutua,rp219,secondary
981932738,"",rp219,secondary
981932735,"",rp219,secondary
981932739,"",rp219,secondary
33676371,"",rp219,secondary
620925905,"",rp219,secondary
33601112,"",rp219,secondary
33675048,"",rp219,secondary
620854766,pont mbiebal,"",unclassified
620854764,pont lunu,rs218,road
620854757,pont maka,"",track
